--md5:b8832b7de6808d840287728463a3ba57
Table_Quest_61 = { 
	[6100001] = {id = 6100001, QuestID = 31165, Class = {}, QuestName = '刺杀之王', GroupID = 1, Name = '无名者', Type = 'story', Branch = {}, RewardGroupID = 6100001, Content = 'check_group', Params = {id=311130001,finish=1,start=1}, SubGroup = 100, FinishJump = 102, FailJump = 101, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, Level = 50, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100052] = {id = 6100052, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 1, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'GM', Params = {type="finishGroup",id=31114,groupid=21}, SubGroup = 1, FinishJump = 2, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100053] = {id = 6100053, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 1, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'item', Params = {item={{id=52153,num=40}},monster=10051,uniqueid=19}, SubGroup = 2, Map = 17, TraceInfo = '从黑狐收集[num]个坚硬外皮', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100054] = {id = 6100054, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 1, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'visit', Params = {npc=1588,dialog={9251},uniqueid=1588,distance=5}, SubGroup = 2, Map = 16, TraceInfo = '找到吟游诗人', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100055] = {id = 6100055, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 1, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'check_item', Params = {item={{id=52153,num=40}}}, SubGroup = 2, FailJump = 3, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100056] = {id = 6100056, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 1, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'remove_item', Params = {item={{id=52153,num=40}}}, SubGroup = 2, FinishJump = 4, FailJump = 3, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100057] = {id = 6100057, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 1, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'dialog', Params = {dialog={9282}}, SubGroup = 3, FinishJump = 2, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100058] = {id = 6100058, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 1, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'empty', Params = {}, SubGroup = 4, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100059] = {id = 6100059, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 2, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'visit', Params = {npc=1588,dialog={9252,9253,9254,9255,9256,9257,9258,9259,9260,9261,9262,9263,9264,9265,9266,9267},uniqueid=1588,distance=5}, SubGroup = 1, Map = 16, TraceInfo = '找到吟游诗人', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {311670001}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100060] = {id = 6100060, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 2, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'kill', Params = {monster=10049,num=300,uniqueid=22}, SubGroup = 1, Map = 16, TraceInfo = '击败[num]只沙漠之狼', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100061] = {id = 6100061, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 2, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'visit', Params = {npc=1588,dialog={9268,9269,9270,9271,9272,9273,9274,9275,9276,9277,9278,9279},uniqueid=1588,distance=5}, SubGroup = 1, Map = 16, TraceInfo = '找到吟游诗人', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100062] = {id = 6100062, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 3, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'item', Params = {item={{id=12361,num=2}},npc=1266,uniqueid=8,distance=5}, SubGroup = 1, Map = 16, TraceInfo = '买[num]个力量料理B', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {311670002}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100063] = {id = 6100063, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 3, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'visit', Params = {npc=1588,dialog={9280},uniqueid=1588,distance=5}, SubGroup = 1, Map = 16, TraceInfo = '把力量料理B交给吟游诗人', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100064] = {id = 6100064, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 3, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'check_item', Params = {item={{id=12361,num=2}}}, SubGroup = 1, FailJump = 3, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100065] = {id = 6100065, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 3, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'remove_item', Params = {item={{id=12361,num=2}}}, SubGroup = 1, FinishJump = 2, FailJump = 3, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100066] = {id = 6100066, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 3, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'dialog', Params = {dialog={9281}}, SubGroup = 2, FinishJump = 4, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100067] = {id = 6100067, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 3, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'dialog', Params = {dialog={9283}}, SubGroup = 3, FinishJump = 1, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100068] = {id = 6100068, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 3, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'reward', Params = {id=95220}, SubGroup = 4, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100069] = {id = 6100069, QuestID = 31167, Class = {}, QuestName = '洛斯·拉比尔', GroupID = 4, Name = '洛斯·拉比尔', Type = 'story', Branch = {}, RewardGroupID = 6100047, Content = 'empty', Params = {}, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {311670003,311140021}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100070] = {id = 6100070, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'check_group', Params = {id=311180001,finish=1,start=1}, SubGroup = 100, FinishJump = 102, FailJump = 101, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, Level = 60, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100071] = {id = 6100071, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'check_group', Params = {id=311180001,start=1,finish=0}, SubGroup = 101, FinishJump = 102, FailJump = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100072] = {id = 6100072, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'GM', Params = {type="finishGroup",id=31168,groupid=2}, SubGroup = 102, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100073] = {id = 6100073, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'GM', Params = {type="finishGroup",id=31168,groupid=3}, SubGroup = 102, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100074] = {id = 6100074, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'visit', Params = {npc=1591,dialog={81071},uniqueid=1591,distance=5,symbol=1}, SubGroup = 1, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100075] = {id = 6100075, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'GM', Params = {type="finishGroup",id=31118,groupid=1}, SubGroup = 1, FinishJump = 2, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100076] = {id = 6100076, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'item', Params = {item={{id=12358,num=2}},npc=1265,uniqueid=1}, SubGroup = 2, Map = 18, TraceInfo = '收集[num]个体质料理B', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100077] = {id = 6100077, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'visit', Params = {npc=1591,dialog={81072},uniqueid=1591,distance=5}, SubGroup = 2, Map = 18, TraceInfo = '把体质料理B交给黒默斯·奥古斯塔', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100078] = {id = 6100078, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'check_item', Params = {item={{id=12358,num=2}}}, SubGroup = 2, FailJump = 4, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100079] = {id = 6100079, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'remove_item', Params = {item={{id=12358,num=2}}}, SubGroup = 2, FinishJump = 3, FailJump = 4, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100080] = {id = 6100080, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'dialog', Params = {dialog={81073}}, SubGroup = 3, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100081] = {id = 6100081, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'dialog', Params = {dialog={81074}}, SubGroup = 4, FinishJump = 2, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100082] = {id = 6100082, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 1, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'empty', Params = {}, SubGroup = 5, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100083] = {id = 6100083, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 2, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'visit', Params = {npc=1591,dialog={1312214,1312215,1312216,1312217,1312218,1312219,1312220,1312221,1312222,1312223},uniqueid=1591,distance=5}, SubGroup = 1, Map = 18, TraceInfo = '找到吟游诗人黒默斯·奥古斯塔，和他谈谈。', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {311680001}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100084] = {id = 6100084, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 2, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'kill', Params = {monster=10056,num=300,uniqueid=11}, SubGroup = 1, Map = 19, TraceInfo = '去斐扬南部消灭[num]个将军魔碑', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100085] = {id = 6100085, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 2, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'visit', Params = {npc=1591,dialog={1312224,1312225,1312226,1312227,1312228,1312229,1312230,1312231,1312232,1312233,1312234,1312235,1312236,1312237,1312238,1312239,1312240,1312241,1312242,1312243,1312244,1312245,1312246,1312247,1312248,1312249},uniqueid=1591,distance=5}, SubGroup = 1, Map = 18, TraceInfo = '告诉黒默斯·奥古斯塔，将军魔碑已经清理了', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100086] = {id = 6100086, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 3, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'item', Params = {item={{id=52204,num=40}},monster=10059,uniqueid=12}, SubGroup = 1, Map = 20, TraceInfo = '收集[num]个恶魔角', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {311680002}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100087] = {id = 6100087, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 3, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'visit', Params = {npc=1591,dialog={1312250},uniqueid=1591,distance=5}, SubGroup = 1, Map = 18, TraceInfo = '告诉黒默斯·奥古斯塔东西收集好了', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100088] = {id = 6100088, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 3, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'check_item', Params = {item={{id=52204,num=40}}}, SubGroup = 1, FailJump = 3, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100089] = {id = 6100089, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 3, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'remove_item', Params = {item={{id=52204,num=40}}}, SubGroup = 1, FinishJump = 2, FailJump = 3, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100090] = {id = 6100090, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 3, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'dialog', Params = {dialog={1312403}}, SubGroup = 2, FinishJump = 4, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100091] = {id = 6100091, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 3, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'dialog', Params = {dialog={1312251}}, SubGroup = 3, FinishJump = 1, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100092] = {id = 6100092, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 3, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'reward', Params = {id=95160}, SubGroup = 4, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100093] = {id = 6100093, QuestID = 31168, Class = {}, QuestName = '大运', GroupID = 4, Name = '大运', Type = 'story', Branch = {}, RewardGroupID = 6100070, Content = 'empty', Params = {}, SubGroup = 1, Map = 18, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {311680003,311180001}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100094] = {id = 6100094, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'check_group', Params = {id=350010001,finish=1,start=1}, SubGroup = 100, FinishJump = 102, FailJump = 101, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, Level = 50, PreQuest = {303100001}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100095] = {id = 6100095, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'check_group', Params = {id=350010001,start=1,finish=0}, SubGroup = 101, FinishJump = 102, FailJump = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100096] = {id = 6100096, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'GM', Params = {type="finishGroup",id=69001,groupid=2}, SubGroup = 102, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100097] = {id = 6100097, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'GM', Params = {type="finishGroup",id=69001,groupid=3}, SubGroup = 102, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100098] = {id = 6100098, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'GM', Params = {type="finishGroup",id=69001,groupid=4}, SubGroup = 102, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100099] = {id = 6100099, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'GM', Params = {type="finishGroup",id=69001,groupid=5}, SubGroup = 102, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100100] = {id = 6100100, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={131850,131851,131852,131853},uniqueid=76,distance=3,symbol=1}, SubGroup = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100101] = {id = 6100101, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'GM', Params = {type="finishGroup",id=35001,groupid=1}, SubGroup = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
