--md5:c752a836e256aa23cfaae8c498d114f5
Table_Quest_7 = { 
	[700000] = {id = 700000, QuestID = 9999999, Class = {}, QuestName = '1', GroupID = 1, Name = '1', Type = 'main', Branch = {}, RewardGroupID = 700000, Content = 'visit', Params = {npc=1105,dialog={561}}, TraceInfo = '测试测试测试', Bpoint = {}, Level = 99999999, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700050] = {id = 700050, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 3, Name = '骑士之魂·暗', Type = 'branch', Branch = {}, RewardGroupID = 700033, Content = 'visit', Params = {npc=4534,dialog={84783},uniqueid=4534,distance=3}, SubGroup = 5, Map = 27, TraceInfo = '带着[c][ffff00]守护之盾[-][/c]找到剑灵', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700051] = {id = 700051, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 3, Name = '骑士之魂·暗', Type = 'branch', Branch = {}, RewardGroupID = 700033, Content = 'reward', Params = {id=92402}, SubGroup = 5, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700052] = {id = 700052, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 4, Name = '钢铁之躯', Type = 'branch', Branch = {}, RewardGroupID = 700052, Content = 'visit', Params = {npc=4534,dialog={84835,84784,84785,84786,84787,84788},uniqueid=4534,distance=3}, SubGroup = 1, Map = 27, TraceInfo = '继续接收剑灵的启示', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {700020003}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700053] = {id = 700053, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 4, Name = '钢铁之躯', Type = 'branch', Branch = {}, RewardGroupID = 700052, Content = 'kill', Params = {monster=10086,num=100,pos={-44.01,0.95,62.72},distance=3}, SubGroup = 1, Map = 28, TraceInfo = '浴血奋战，前往古城下水道消灭[num]只邪恶使者', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700054] = {id = 700054, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 4, Name = '钢铁之躯', Type = 'branch', Branch = {}, RewardGroupID = 700052, Content = 'visit', Params = {npc=4534,dialog={84789},uniqueid=4534,distance=3}, SubGroup = 1, FinishJump = 2, FailJump = 2, Map = 27, TraceInfo = '完成了，把磨炼的结果告诉剑灵', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700055] = {id = 700055, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 4, Name = '钢铁之躯', Type = 'branch', Branch = {}, RewardGroupID = 700052, Content = 'visit', Params = {npc=4534,dialog={84790},uniqueid=4534,distance=3}, SubGroup = 2, Map = 27, TraceInfo = '（推荐半龙人和迪塔勒泰晤勒）收集[c][ffff00]5个龙鳞[-][/c]交给剑灵', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700056] = {id = 700056, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 4, Name = '钢铁之躯', Type = 'branch', Branch = {}, RewardGroupID = 700052, Content = 'empty', Params = {}, SubGroup = 13, FinishJump = 2, FailJump = 2, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700057] = {id = 700057, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 4, Name = '钢铁之躯', Type = 'branch', Branch = {}, RewardGroupID = 700052, Content = 'check_item', Params = {item={{id=52315,num=5}}}, SubGroup = 12, FailJump = 15, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700058] = {id = 700058, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 4, Name = '钢铁之躯', Type = 'branch', Branch = {}, RewardGroupID = 700052, Content = 'remove_item', Params = {item={{id=52315,num=5}}}, SubGroup = 12, FinishJump = 14, FailJump = 15, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700059] = {id = 700059, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 4, Name = '钢铁之躯', Type = 'branch', Branch = {}, RewardGroupID = 700052, Content = 'dialog', Params = {dialog={84791}}, SubGroup = 15, FinishJump = 2, FailJump = 2, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700060] = {id = 700060, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 4, Name = '钢铁之躯', Type = 'branch', Branch = {}, RewardGroupID = 700052, Content = 'dialog', Params = {dialog={84792}}, SubGroup = 14, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700061] = {id = 700061, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 4, Name = '钢铁之躯', Type = 'branch', Branch = {}, RewardGroupID = 700052, Content = 'reward', Params = {id=92403}, SubGroup = 14, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700062] = {id = 700062, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'visit', Params = {npc=4534,dialog={84793,84794,84795},uniqueid=4534,distance=3}, SubGroup = 1, Map = 27, TraceInfo = '向剑灵接取最终的考验', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {700020004}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700063] = {id = 700063, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'GM', Params = {type="shakescreen",amplitude=10,msec=5000,shaketype=1,sync=1}, SubGroup = 1, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700064] = {id = 700064, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'wait', Params = {time=1}, SubGroup = 1, FinishJump = 2, FailJump = 2, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700065] = {id = 700065, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'raid', Params = {id=62714,range=99,pos={-22.94,0.05,-1.01},distance=98}, SubGroup = 2, FinishJump = 3, FailJump = 1, Map = 27, TraceInfo = '进入弑神者身体中的神秘空间', WhetherTrace = 0, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700066] = {id = 700066, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'visit', Params = {npc=4534,dialog={84827},uniqueid=4534,distance=3}, SubGroup = 3, Map = 27, TraceInfo = '（推荐暗神官）收集[c][ffff00]1000个泯灭之心[-][/c]交给剑灵，换取杜兰达尔的力量', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700067] = {id = 700067, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'empty', Params = {}, SubGroup = 15, FinishJump = 3, FailJump = 3, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700068] = {id = 700068, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'check_item', Params = {item={{id=52206,num=1000}}}, SubGroup = 14, FailJump = 17, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700069] = {id = 700069, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'remove_item', Params = {item={{id=52206,num=1000}}}, SubGroup = 14, FinishJump = 16, FailJump = 17, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700070] = {id = 700070, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'dialog', Params = {dialog={84828}}, SubGroup = 17, FinishJump = 3, FailJump = 3, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700071] = {id = 700071, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'GM', Params = {type="sound_effect",se="Common/Magic_cast"}, SubGroup = 16, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700072] = {id = 700072, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'GM', Params = {type="effect",effect="Skill/MagicFreezing",effectpos=0,sync=1,npcid=4534,times=1,posbind=1}, SubGroup = 16, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700073] = {id = 700073, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'wait', Params = {time=1}, SubGroup = 16, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700074] = {id = 700074, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'dialog', Params = {dialog={84829,84830}}, SubGroup = 16, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700075] = {id = 700075, QuestID = 70002, Class = {}, QuestName = '骑士的起源', GroupID = 5, Name = '弑神者', Type = 'branch', Branch = {}, RewardGroupID = 700062, Content = 'reward', Params = {id=92404}, SubGroup = 16, Map = 27, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '1.0', recycle = {}},
	[700076] = {id = 700076, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'visit', Params = {npc=6544,dialog={88911},pos={1.92,2.47,8.19},distance=3}, SubGroup = 1, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700077] = {id = 700077, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'empty', Params = {}, SubGroup = 3, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700078] = {id = 700078, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'dialog', Params = {dialog={88912}}, SubGroup = 2, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700079] = {id = 700079, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'dialog', Params = {dialog={88913}}, SubGroup = 4, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700080] = {id = 700080, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'dialog', Params = {dialog={88914}}, SubGroup = 5, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700081] = {id = 700081, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'dialog', Params = {dialog={88915}}, SubGroup = 6, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700082] = {id = 700082, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'dialog', Params = {dialog={88916}}, SubGroup = 7, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700083] = {id = 700083, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'dialog', Params = {dialog={88917}}, SubGroup = 8, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700084] = {id = 700084, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'dialog', Params = {dialog={88918}}, SubGroup = 9, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700085] = {id = 700085, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=12356,num=1}}}, SubGroup = 10, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700086] = {id = 700086, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=700106,num=5}}}, SubGroup = 10, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700087] = {id = 700087, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=12356,num=1}}}, SubGroup = 10, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700088] = {id = 700088, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=700106,num=5}}}, SubGroup = 10, FinishJump = 23, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700089] = {id = 700089, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'empty', Params = {}, SubGroup = 11, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700090] = {id = 700090, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=12357,num=1}}}, SubGroup = 12, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700091] = {id = 700091, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=700106,num=5}}}, SubGroup = 12, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700092] = {id = 700092, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=12357,num=1}}}, SubGroup = 12, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700093] = {id = 700093, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=700106,num=5}}}, SubGroup = 12, FinishJump = 23, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700094] = {id = 700094, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'empty', Params = {}, SubGroup = 13, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700095] = {id = 700095, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=12358,num=1}}}, SubGroup = 14, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700096] = {id = 700096, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=700106,num=5}}}, SubGroup = 14, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700097] = {id = 700097, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=12358,num=1}}}, SubGroup = 14, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700098] = {id = 700098, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=700106,num=5}}}, SubGroup = 14, FinishJump = 23, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700099] = {id = 700099, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'empty', Params = {}, SubGroup = 15, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700100] = {id = 700100, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=12359,num=1}}}, SubGroup = 16, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700101] = {id = 700101, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=700106,num=5}}}, SubGroup = 16, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700102] = {id = 700102, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=12359,num=1}}}, SubGroup = 16, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
